urevent,role,group,Subject,meanamplitude,interval,area,MMN
1976,dev1,CH,3,13.74176693,1,F,0
1989,standard,CH,3,18.2626152,1,F,0
1990,dev1,CH,3,14.55883312,1,F,-3.70378208
1994,dev1,CH,3,7.915786266,1,F,0
2003,standard,CH,3,15.53767967,1,F,0
2004,dev1,CH,3,2.560805321,1,F,-12.97687435
2011,standard,CH,3,4.54878521,1,F,0
2012,dev1,CH,3,3.531522512,1,F,-1.017262698
2019,standard,CH,3,-2.614062786,1,F,0
2020,dev1,CH,3,1.757030964,1,F,4.37109375
2023,standard,CH,3,9.793905258,1,F,0
2024,dev1,CH,3,17.92550278,1,F,8.131597522
2031,standard,CH,3,-16.15224838,1,F,0
2032,dev1,CH,3,14.76119995,1,F,30.91344833
2041,standard,CH,3,5.31284523,1,F,0
2042,dev1,CH,3,13.79774952,1,F,8.48490429
2049,standard,CH,3,-8.67736721,1,F,0
2050,dev1,CH,3,1.451693058,1,F,10.12906027
2053,standard,CH,3,4.385418892,1,F,0
2054,dev1,CH,3,-14.21436214,1,F,-18.59978103
2057,standard,CH,3,-2.947392464,1,F,0
2058,dev1,CH,3,7.765339375,1,F,10.71273184
2063,standard,CH,3,8.187048912,1,F,0
2064,dev1,CH,3,4.401580334,1,F,-3.785468578
2069,standard,CH,3,-5.899410725,1,F,0
2070,dev1,CH,3,-9.418179512,1,F,-3.518768787
2090,dev1,CH,3,7.181650162,1,F,0
2109,standard,CH,3,13.09148979,1,F,0
2110,dev1,CH,3,5.187321186,1,F,-7.904168604
2113,standard,CH,3,8.680957794,1,F,0
2114,dev1,CH,3,-12.30848598,1,F,-20.98944377
2117,standard,CH,3,7.576611996,1,F,0
2120,dev1,CH,3,10.45239925,1,F,2.875787254
2127,standard,CH,3,2.303609133,1,F,0
2128,dev1,CH,3,5.909365177,1,F,3.605756044
2149,standard,CH,3,-1.529329419,1,F,0
2150,dev1,CH,3,-0.324142814,1,F,1.205186605
2158,dev1,CH,3,-6.485183239,1,F,0
2169,standard,CH,3,13.48791313,1,F,0
2170,dev1,CH,3,-0.198431015,1,F,-13.68634415
2175,standard,CH,3,-19.81290054,1,F,0
2176,dev1,CH,3,4.89441824,1,F,24.70731878
2181,standard,CH,3,-1.173478007,1,F,0
2182,dev1,CH,3,-2.143704891,1,F,-0.970226884
2187,standard,CH,3,-1.539613128,1,F,0
2188,dev1,CH,3,22.17795563,1,F,23.71756876
2195,standard,CH,3,10.05336571,1,F,0
2198,dev1,CH,3,-3.296610355,1,F,-13.34997607
2203,standard,CH,3,15.57862663,1,F,0
2204,dev1,CH,3,13.56247425,1,F,-2.01615238
2227,standard,CH,4,10.5281353,1,F,0
2228,dev1,CH,4,-7.049855709,1,F,-17.57799101
2233,standard,CH,4,-15.4347496,1,F,0
2234,dev1,CH,4,11.19880581,1,F,26.63355541
2239,standard,CH,4,-1.886680841,1,F,0
2240,dev1,CH,4,-0.454200089,1,F,1.432480752
2243,standard,CH,4,2.947889805,1,F,0
2244,dev1,CH,4,-10.77340317,1,F,-13.72129298
2261,standard,CH,4,0.735455751,1,F,0
2262,dev1,CH,4,-5.871088505,1,F,-6.606544256
2273,standard,CH,4,0.385754585,1,F,0
2274,dev1,CH,4,1.058752775,1,F,0.67299819
2281,standard,CH,4,-0.005335808,1,F,0
2282,dev1,CH,4,-2.18280673,1,F,-2.177470922
2285,standard,CH,4,3.795865536,1,F,0
2286,dev1,CH,4,0.21663031,1,F,-3.579235226
2289,standard,CH,4,4.612312317,1,F,0
2290,dev1,CH,4,-8.548336029,1,F,-13.16064835
2295,standard,CH,4,14.82399082,1,F,0
2296,dev1,CH,4,4.08283329,1,F,-10.74115753
2301,standard,CH,4,4.385273457,1,F,0
2302,dev1,CH,4,7.356229305,1,F,2.970955848
2309,standard,CH,4,1.302196383,1,F,0
2310,dev1,CH,4,-0.225742161,1,F,-1.527938544
2313,standard,CH,4,-9.849964142,1,F,0
2314,dev1,CH,4,10.66969395,1,F,20.51965809
2323,standard,CH,4,3.903045416,1,F,0
2324,dev1,CH,4,5.803038597,1,F,1.899993181
2329,standard,CH,4,0.519030988,1,F,0
2330,dev1,CH,4,-4.037967205,1,F,-4.556998193
2333,standard,CH,4,2.97411871,1,F,0
2334,dev1,CH,4,-1.717148542,1,F,-4.691267252
2337,standard,CH,4,14.35277367,1,F,0
2338,dev1,CH,4,-3.715915442,1,F,-18.06868911
2343,standard,CH,4,4.791160583,1,F,0
2344,dev1,CH,4,3.712741613,1,F,-1.07841897
2349,standard,CH,4,8.34658432,1,F,0
2350,dev1,CH,4,2.648160219,1,F,-5.698424101
2357,standard,CH,4,9.551076889,1,F,0
2358,dev1,CH,4,2.414847851,1,F,-7.136229038
2361,standard,CH,4,-5.734123707,1,F,0
2362,dev1,CH,4,-6.307360172,1,F,-0.573236465
2367,standard,CH,4,0.263260782,1,F,0
2368,dev1,CH,4,3.48069644,1,F,3.217435658
2373,standard,CH,4,0.855238557,1,F,0
2374,dev1,CH,4,-14.4962101,1,F,-15.35144866
2379,standard,CH,4,-6.775133133,1,F,0
2380,dev1,CH,4,2.908811092,1,F,9.683944225
2385,standard,CH,4,2.171614647,1,F,0
2386,dev1,CH,4,-5.037478924,1,F,-7.209093571
2409,standard,CH,4,4.255953312,1,F,0
2410,dev1,CH,4,8.678487778,1,F,4.422534466
2417,standard,CH,4,3.502289295,1,F,0
2418,dev1,CH,4,-9.306847572,1,F,-12.80913687
2425,standard,CH,4,-0.875387907,1,F,0
2426,dev1,CH,4,-4.202936172,1,F,-3.327548265
2429,standard,CH,4,-0.126516491,1,F,0
2430,dev1,CH,4,-7.864664078,1,F,-7.738147587
2435,standard,CH,4,4.25885582,1,F,0
2436,dev1,CH,4,-0.411217749,1,F,-4.670073569
2441,standard,CH,4,25.49030876,1,F,0
2442,dev1,CH,4,0.387847573,1,F,-25.10246119
2447,standard,CH,4,-4.268893242,1,F,0
2448,dev1,CH,4,5.451166153,1,F,9.720059395
2451,standard,CH,4,-4.016537666,1,F,0
2452,dev1,CH,4,-3.593920708,1,F,0.422616958
2459,standard,CH,4,-8.407910347,1,F,0
2460,dev1,CH,4,-0.55175972,1,F,7.856150627
2467,standard,CH,4,-5.194137096,1,F,0
2468,dev1,CH,4,-6.360737801,1,F,-1.166600705
2473,standard,CH,4,6.971344948,1,F,0
2474,dev1,CH,4,-2.233663082,1,F,-9.20500803
2477,standard,CH,4,0.228287384,1,F,0
2478,dev1,CH,4,4.465257168,1,F,4.236969784
2485,standard,CH,4,-3.045514345,1,F,0
2486,dev1,CH,4,-0.744259834,1,F,2.301254511
2491,standard,CH,4,-2.397193193,1,F,0
2492,dev1,CH,4,-1.907273769,1,F,0.489919424
2497,standard,CH,4,-13.50173569,1,F,0
2498,dev1,CH,4,-10.03984451,1,F,3.46189118
2501,standard,CH,4,8.711754799,1,F,0
2502,dev1,CH,4,3.952913761,1,F,-4.758841038
2509,standard,CH,4,0.503704011,1,F,0
2510,dev1,CH,4,-5.405792236,1,F,-5.909496247
2513,standard,CH,4,7.613140583,1,F,0
2514,dev1,CH,4,-8.278626442,1,F,-15.89176703
2520,dev1,CH,4,-16.72027588,1,F,0
2525,standard,CH,4,-14.98595715,1,F,0
2526,dev1,CH,4,5.239018917,1,F,20.22497607
2527,standard,CH,4,-2.453254938,1,F,0
2530,dev1,CH,4,0.130836487,1,F,2.584091425
2543,standard,CH,4,-8.985754967,1,F,0
2544,dev1,CH,4,-9.108082771,1,F,-0.122327804
2547,standard,CH,4,5.087091923,1,F,0
2548,dev1,CH,4,9.348134995,1,F,4.261043072
2557,standard,CH,4,8.612418175,1,F,0
2558,dev1,CH,4,0.239107609,1,F,-8.373310566
2562,dev1,CH,4,-4.156682968,1,F,0
2569,standard,CH,4,1.400006175,1,F,0
2570,dev1,CH,4,0.120530568,1,F,-1.279475607
2573,standard,CH,4,-3.518689871,1,F,0
2574,dev1,CH,4,3.716489315,1,F,7.235179186
2575,standard,CH,4,2.9777565,1,F,0
2578,dev1,CH,4,-0.88327378,1,F,-3.86103028
2583,standard,CH,4,-7.514865398,1,F,0
2584,dev1,CH,4,9.282683372,1,F,16.79754877
2587,standard,CH,4,10.90857124,1,F,0
2590,dev1,CH,4,-3.251635551,1,F,-14.16020679
2601,standard,CH,4,2.447150946,1,F,0
2602,dev1,CH,4,0.866061866,1,F,-1.58108908
2607,standard,CH,4,-4.251632214,1,F,0
2608,dev1,CH,4,-11.23231316,1,F,-6.980680946
2617,standard,CH,4,2.945563793,1,F,0
2618,dev1,CH,4,-7.446105003,1,F,-10.3916688
2621,standard,CH,4,10.87177372,1,F,0
2622,dev1,CH,4,-3.60034585,1,F,-14.47211957
2627,standard,CH,4,-5.166012287,1,F,0
2628,dev1,CH,4,-14.17203236,1,F,-9.006020073
2635,standard,CH,4,-9.188768387,1,F,0
2636,dev1,CH,4,1.069847941,1,F,10.25861633
2639,standard,CH,4,-2.883552551,1,F,0
2640,dev1,CH,4,-21.21251488,1,F,-18.32896233
2644,dev1,CH,4,6.252314091,1,F,0
2649,standard,CH,4,-2.396773815,1,F,0
2650,dev1,CH,4,-5.322602272,1,F,-2.925828457
2655,standard,CH,4,2.956436157,1,F,0
2658,dev1,CH,4,6.939041138,1,F,3.982604981
2664,dev1,CH,4,4.126207829,1,F,0
2673,standard,CH,4,4.727722168,1,F,0
2674,dev1,CH,4,6.093501091,1,F,1.365778923
2683,standard,CH,4,19.12158966,1,F,0
2684,dev1,CH,4,11.42143154,1,F,-7.70015812
2687,standard,CH,4,8.549111366,1,F,0
2688,dev1,CH,4,3.769867182,1,F,-4.779244184
2693,standard,CH,4,6.307192802,1,F,0
2694,dev1,CH,4,-3.176058531,1,F,-9.483251333
2697,standard,CH,4,-2.382694483,1,F,0
2698,dev1,CH,4,-6.524785995,1,F,-4.142091512
2703,standard,CH,4,3.735695124,1,F,0
2704,dev1,CH,4,-2.295309305,1,F,-6.031004429
2717,standard,CH,4,7.366470337,1,F,0
2720,dev1,CH,4,-2.731342316,1,F,-10.09781265
2723,standard,CH,4,3.582895517,1,F,0
2724,dev1,CH,4,10.82999039,1,F,7.247094873
2727,standard,CH,4,6.81202507,1,F,0
2728,dev1,CH,4,-5.205897808,1,F,-12.01792288
2735,standard,CH,4,-5.297207832,1,F,0
2736,dev1,CH,4,9.268023491,1,F,14.56523132
2739,standard,CH,4,-1.25682807,1,F,0
2742,dev1,CH,4,-2.179078817,1,F,-0.922250747
2747,standard,CH,4,0.765406609,1,F,0
2748,dev1,CH,4,-1.133267522,1,F,-1.898674131
2753,standard,CH,4,9.438192368,1,F,0
2754,dev1,CH,4,0.284349024,1,F,-9.153843344
2759,standard,CH,4,8.444479942,1,F,0
2760,dev1,CH,4,0.824110627,1,F,-7.620369315
2775,standard,CH,4,8.778987885,1,F,0
2776,dev1,CH,4,-8.131100655,1,F,-16.91008854
2785,standard,CH,4,6.484996319,1,F,0
2786,dev1,CH,4,9.157156944,1,F,2.672160625
2789,standard,CH,4,5.698999882,1,F,0
2794,dev1,CH,4,-7.458397388,1,F,-13.15739727
2799,standard,CH,4,-5.200882912,1,F,0
2800,dev1,CH,4,-8.485600471,1,F,-3.284717559
2809,standard,CH,4,-1.341726422,1,F,0
2810,dev1,CH,4,-0.740510345,1,F,0.601216077
2813,standard,CH,4,-13.49570847,1,F,0
2814,dev1,CH,4,-14.50089359,1,F,-1.00518512
2819,standard,CH,4,6.32055378,1,F,0
2820,dev1,CH,4,3.082835674,1,F,-3.237718106
2829,standard,CH,4,5.85852623,1,F,0
2830,dev1,CH,4,-4.255439281,1,F,-10.11396551
2839,standard,CH,4,4.697961807,1,F,0
2840,dev1,CH,4,-3.072232246,1,F,-7.770194053
2845,standard,CH,4,-4.841988087,1,F,0
2846,dev1,CH,4,-3.96020937,1,F,0.881778717
2849,standard,CH,4,-2.382356167,1,F,0
2850,dev1,CH,4,3.165186405,1,F,5.547542572
2854,dev1,CH,4,-7.58545351,1,F,0
2863,standard,CH,4,-3.427327871,1,F,0
2864,dev1,CH,4,-3.102620125,1,F,0.324707746
2869,standard,CH,4,-3.775354862,1,F,0
2870,dev1,CH,4,-4.239367962,1,F,-0.4640131
2873,standard,CH,4,2.416147232,1,F,0
2874,dev1,CH,4,3.78476429,1,F,1.368617058
2889,standard,CH,4,0.311970025,1,F,0
2890,dev1,CH,4,1.50435698,1,F,1.192386955
2897,standard,CH,4,20.66343307,1,F,0
2898,dev1,CH,4,13.86078835,1,F,-6.80264472
2901,standard,CH,4,-8.237436295,1,F,0
2902,dev1,CH,4,10.62602615,1,F,18.86346245
2911,standard,CH,4,-4.987384319,1,F,0
2912,dev1,CH,4,-3.932090998,1,F,1.055293321
2915,standard,CH,4,1.666030884,1,F,0
2916,dev1,CH,4,4.703992367,1,F,3.037961483
2919,standard,CH,4,13.60237026,1,F,0
2920,dev1,CH,4,7.034653664,1,F,-6.567716596
2927,standard,CH,4,-6.51824522,1,F,0
2928,dev1,CH,4,-12.05746937,1,F,-5.53922415
25,standard,EE,5,-0.013042157,1,F,0
26,dev1,EE,5,2.846250057,1,F,2.859292214
37,standard,EE,5,21.30003548,1,F,0
38,dev1,EE,5,-11.03436184,1,F,-32.33439732
43,standard,EE,5,5.584477901,1,F,0
44,dev1,EE,5,5.961115837,1,F,0.376637936
56,dev1,EE,5,6.732780457,1,F,0
71,standard,EE,5,1.792162538,1,F,0
72,dev1,EE,5,-5.718497753,1,F,-7.510660291
80,dev1,EE,5,12.95481205,1,F,0
85,standard,EE,5,21.18777657,1,F,0
86,dev1,EE,5,-0.19490546,1,F,-21.38268203
130,dev1,EE,5,-2.933124781,1,F,0
149,standard,EE,5,11.73954391,1,F,0
150,dev1,EE,5,2.065532923,1,F,-9.674010987
161,standard,EE,5,-2.519241333,1,F,0
162,dev1,EE,5,2.13961935,1,F,4.658860683
165,standard,EE,5,6.864676476,1,F,0
166,dev1,EE,5,1.957295656,1,F,-4.90738082
182,dev1,EE,5,-2.170629263,1,F,0
193,standard,EE,5,-16.87317276,1,F,0
194,dev1,EE,5,21.96304321,1,F,38.83621597
209,standard,EE,5,-1.567683339,1,F,0
210,dev1,EE,5,5.568024158,1,F,7.135707497
213,standard,EE,5,-4.894089222,1,F,0
214,dev1,EE,5,-13.20572376,1,F,-8.311634538
219,standard,EE,5,3.230626106,1,F,0
220,dev1,EE,5,16.5320034,1,F,13.30137729
237,standard,EE,5,6.185328007,1,F,0
238,dev1,EE,5,3.101071358,1,F,-3.084256649
251,standard,EE,5,-5.604799271,1,F,0
252,dev1,EE,5,4.699030876,1,F,10.30383015
255,standard,EE,5,2.537491798,1,F,0
256,dev1,EE,5,-0.926779687,1,F,-3.464271485
265,standard,EE,5,-1.538451076,1,F,0
266,dev1,EE,5,-0.11325831,1,F,1.425192766
299,standard,EE,5,4.541488171,1,F,0
308,dev1,EE,5,-1.960105419,1,F,-6.50159359
387,standard,EE,5,15.38182259,1,F,0
388,dev1,EE,5,7.479448795,1,F,-7.902373795
397,standard,EE,5,16.20525169,1,F,0
398,dev1,EE,5,17.37872505,1,F,1.17347336
406,dev1,EE,5,10.19747353,1,F,0
413,standard,EE,5,-6.390871048,1,F,0
414,dev1,EE,5,7.383376598,1,F,13.77424765
421,standard,EE,5,6.152742386,1,F,0
422,dev1,EE,5,5.705124378,1,F,-0.447618008
447,standard,EE,5,-1.646235228,1,F,0
448,dev1,EE,5,-2.563312769,1,F,-0.917077541
460,dev1,EE,5,-10.39354992,1,F,0
471,standard,EE,5,-8.240056992,1,F,0
472,dev1,EE,5,2.540352345,1,F,10.78040934
473,standard,EE,5,-8.397544861,1,F,0
478,dev1,EE,5,-10.08911037,1,F,-1.691565509
519,standard,EE,5,-18.0922718,1,F,0
530,dev1,EE,5,3.880809307,1,F,21.97308111
573,standard,EE,5,-9.071683884,1,F,0
582,dev1,EE,5,3.179069281,1,F,12.25075317
608,dev1,EE,5,-8.706878662,1,F,0
611,standard,EE,5,-2.388638735,1,F,0
612,dev1,EE,5,-2.715749264,1,F,-0.327110529
622,dev1,EE,5,12.36427975,1,F,0
635,standard,EE,5,-6.578554153,1,F,0
636,dev1,EE,5,3.728222847,1,F,10.306777
651,standard,EE,5,14.26265812,1,F,0
652,dev1,EE,5,3.106957674,1,F,-11.15570045
685,standard,EE,5,14.89640903,1,F,0
686,dev1,EE,5,5.569658756,1,F,-9.326750274
710,dev1,EE,5,3.273457766,1,F,0
752,dev1,EE,6,7.525634289,1,F,0
757,standard,EE,6,20.15007782,1,F,0
758,dev1,EE,6,-6.835781574,1,F,-26.98585939
763,standard,EE,6,6.064753532,1,F,0
764,dev1,EE,6,0.274965495,1,F,-5.789788037
769,standard,EE,6,-6.877420902,1,F,0
770,dev1,EE,6,28.94943047,1,F,35.82685137
776,dev1,EE,6,-6.825523376,1,F,0
781,standard,EE,6,-6.940016747,1,F,0
782,dev1,EE,6,11.81191826,1,F,18.75193501
789,standard,EE,6,1.99671495,1,F,0
790,dev1,EE,6,6.610835552,1,F,4.614120602
797,standard,EE,6,-10.56608486,1,F,0
798,dev1,EE,6,5.774085045,1,F,16.34016991
803,standard,EE,6,-0.202633962,1,F,0
804,dev1,EE,6,-2.257071972,1,F,-2.05443801
809,standard,EE,6,-4.426889896,1,F,0
810,dev1,EE,6,-11.93211365,1,F,-7.505223754
815,standard,EE,6,-6.549956322,1,F,0
816,dev1,EE,6,-5.348347187,1,F,1.201609135
821,standard,EE,6,-6.514400959,1,F,0
822,dev1,EE,6,-2.144006968,1,F,4.370393991
833,standard,EE,6,5.321637154,1,F,0
834,dev1,EE,6,4.230023384,1,F,-1.09161377
840,dev1,EE,6,17.12492561,1,F,0
843,standard,EE,6,-20.9247818,1,F,0
844,dev1,EE,6,-8.703867912,1,F,12.22091389
847,standard,EE,6,-7.603613853,1,F,0
848,dev1,EE,6,6.02594471,1,F,13.62955856
853,standard,EE,6,8.552903175,1,F,0
854,dev1,EE,6,26.70746231,1,F,18.15455914
859,standard,EE,6,10.26978111,1,F,0
860,dev1,EE,6,1.247225642,1,F,-9.022555468
867,standard,EE,6,-4.455151558,1,F,0
868,dev1,EE,6,0.157593638,1,F,4.612745196
875,standard,EE,6,7.004210472,1,F,0
876,dev1,EE,6,5.282162666,1,F,-1.722047806
879,standard,EE,6,5.702867508,1,F,0
880,dev1,EE,6,2.466784239,1,F,-3.236083269
883,standard,EE,6,18.67704201,1,F,0
884,dev1,EE,6,-2.267864466,1,F,-20.94490648
893,standard,EE,6,5.346632004,1,F,0
894,dev1,EE,6,3.300983429,1,F,-2.045648575
897,standard,EE,6,-5.536567211,1,F,0
898,dev1,EE,6,-7.612083435,1,F,-2.075516224
901,standard,EE,6,-16.24837875,1,F,0
902,dev1,EE,6,-2.856709719,1,F,13.39166903
909,standard,EE,6,-7.370414257,1,F,0
910,dev1,EE,6,4.947296143,1,F,12.3177104
913,standard,EE,6,17.61808586,1,F,0
914,dev1,EE,6,-4.988111496,1,F,-22.60619736
923,standard,EE,6,2.385076523,1,F,0
924,dev1,EE,6,16.92950821,1,F,14.54443169
927,standard,EE,6,8.557628632,1,F,0
928,dev1,EE,6,7.014428139,1,F,-1.543200493
935,standard,EE,6,2.180336952,1,F,0
936,dev1,EE,6,0.264574528,1,F,-1.915762424
941,standard,EE,6,-2.906121731,1,F,0
942,dev1,EE,6,13.69725227,1,F,16.603374
947,standard,EE,6,2.010512114,1,F,0
948,dev1,EE,6,-5.142078876,1,F,-7.15259099
953,standard,EE,6,7.096056461,1,F,0
954,dev1,EE,6,-8.906590462,1,F,-16.00264692
957,standard,EE,6,7.059412956,1,F,0
958,dev1,EE,6,-10.08819389,1,F,-17.14760685
965,standard,EE,6,16.0155983,1,F,0
966,dev1,EE,6,-1.174362898,1,F,-17.1899612
971,standard,EE,6,-2.480580807,1,F,0
972,dev1,EE,6,11.63581181,1,F,14.11639262
977,standard,EE,6,18.27981758,1,F,0
978,dev1,EE,6,9.330708504,1,F,-8.949109076
983,standard,EE,6,4.294775009,1,F,0
984,dev1,EE,6,-1.479201674,1,F,-5.773976683
987,standard,EE,6,-1.548843145,1,F,0
988,dev1,EE,6,18.02944756,1,F,19.57829071
995,standard,EE,6,-6.538152695,1,F,0
996,dev1,EE,6,1.622094274,1,F,8.160246969
1001,standard,EE,6,-12.46046257,1,F,0
1002,dev1,EE,6,1.528325915,1,F,13.98878849
1005,standard,EE,6,-2.781902075,1,F,0
1006,dev1,EE,6,2.433114767,1,F,5.215016842
1013,standard,EE,6,-11.14772034,1,F,0
1014,dev1,EE,6,-1.413758636,1,F,9.733961704
1019,standard,EE,6,1.325860739,1,F,0
1020,dev1,EE,6,12.82432938,1,F,11.49846864
1025,standard,EE,6,4.660954475,1,F,0
1026,dev1,EE,6,1.126904964,1,F,-3.534049511
1029,standard,EE,6,0.441133648,1,F,0
1030,dev1,EE,6,2.904506445,1,F,2.463372797
1037,standard,EE,6,2.358971119,1,F,0
1038,dev1,EE,6,-0.74417758,1,F,-3.103148699
1043,standard,EE,6,4.672816277,1,F,0
1044,dev1,EE,6,8.074697495,1,F,3.401881218
1049,standard,EE,6,-11.60352993,1,F,0
1050,dev1,EE,6,-1.973831773,1,F,9.629698157
1055,standard,EE,6,-3.858510017,1,F,0
1056,dev1,EE,6,16.55595207,1,F,20.41446209
1059,standard,EE,6,3.858451843,1,F,0
1060,dev1,EE,6,5.448691845,1,F,1.590240002
1063,standard,EE,6,-18.37293053,1,F,0
1064,dev1,EE,6,1.881394744,1,F,20.25432527
1071,standard,EE,6,-0.027360182,1,F,0
1072,dev1,EE,6,6.435549736,1,F,6.462909918
1075,standard,EE,6,6.088005066,1,F,0
1076,dev1,EE,6,9.605856895,1,F,3.517851829
1085,standard,EE,6,-1.777888417,1,F,0
1086,dev1,EE,6,2.234800816,1,F,4.012689233
1090,dev1,EE,6,-14.39311886,1,F,0
1093,standard,EE,6,-2.122774839,1,F,0
1094,dev1,EE,6,-9.165263176,1,F,-7.042488337
1103,standard,EE,6,-2.602128267,1,F,0
1104,dev1,EE,6,-11.36279488,1,F,-8.760666613
1109,standard,EE,6,8.389674187,1,F,0
1110,dev1,EE,6,0.644379556,1,F,-7.745294631
1113,standard,EE,6,16.93324661,1,F,0
1114,dev1,EE,6,-6.728075504,1,F,-23.66132211
1121,standard,EE,6,13.12438011,1,F,0
1122,dev1,EE,6,14.93089962,1,F,1.80651951
1125,standard,EE,6,-7.225927353,1,F,0
1126,dev1,EE,6,0.982060313,1,F,8.207987666
1133,standard,EE,6,0.719421387,1,F,0
1134,dev1,EE,6,7.191945553,1,F,6.472524166
1137,standard,EE,6,-0.560193777,1,F,0
1138,dev1,EE,6,-0.192819118,1,F,0.367374659
1141,standard,EE,6,-5.516785145,1,F,0
1142,dev1,EE,6,9.464753151,1,F,14.9815383
1149,standard,EE,6,0.586762965,1,F,0
1150,dev1,EE,6,-11.29064465,1,F,-11.87740762
1155,standard,EE,6,0.114994235,1,F,0
1156,dev1,EE,6,6.601664543,1,F,6.486670308
1161,standard,EE,6,-9.12607193,1,F,0
1162,dev1,EE,6,-4.667196274,1,F,4.458875656
1165,standard,EE,6,10.46542358,1,F,0
1166,dev1,EE,6,-11.17653942,1,F,-21.641963
1171,standard,EE,6,21.81802559,1,F,0
1172,dev1,EE,6,-5.947295189,1,F,-27.76532078
1179,standard,EE,6,11.90541553,1,F,0
1180,dev1,EE,6,13.73763084,1,F,1.83221531
1183,standard,EE,6,0.638656557,1,F,0
1184,dev1,EE,6,12.03517151,1,F,11.39651495
1189,standard,EE,6,14.11449718,1,F,0
1190,dev1,EE,6,-1.617220759,1,F,-15.73171794
1199,standard,EE,6,18.16476631,1,F,0
1200,dev1,EE,6,14.4135952,1,F,-3.75117111
1203,standard,EE,6,10.6121769,1,F,0
1204,dev1,EE,6,-4.349350929,1,F,-14.96152783
1207,standard,EE,6,-1.676337719,1,F,0
1208,dev1,EE,6,-1.067041516,1,F,0.609296203
1217,standard,EE,6,5.009160995,1,F,0
1218,dev1,EE,6,-13.41816902,1,F,-18.42733002
1223,standard,EE,6,-12.14132881,1,F,0
1224,dev1,EE,6,-9.027219772,1,F,3.114109038
1227,standard,EE,6,-1.17684257,1,F,0
1228,dev1,EE,6,7.319613457,1,F,8.496456027
1233,standard,EE,6,-12.36781502,1,F,0
1234,dev1,EE,6,-3.116967201,1,F,9.250847819
1237,standard,EE,6,14.48734951,1,F,0
1238,dev1,EE,6,-3.636519909,1,F,-18.12386942
1244,dev1,EE,6,9.520931244,1,F,0
1254,dev1,EE,6,3.116439342,1,F,0
1265,standard,EE,6,-1.049590111,1,F,0
1266,dev1,EE,6,-4.93488121,1,F,-3.885291099
1271,standard,EE,6,13.8975935,1,F,0
1272,dev1,EE,6,2.334591866,1,F,-11.56300163
1275,standard,EE,6,12.6460743,1,F,0
1276,dev1,EE,6,11.18019009,1,F,-1.46588421
1279,standard,EE,6,3.263545036,1,F,0
1280,dev1,EE,6,12.24482632,1,F,8.981281284
1289,standard,EE,6,-4.61154747,1,F,0
1290,dev1,EE,6,-16.49950409,1,F,-11.88795662
1293,standard,EE,6,-2.025760174,1,F,0
1294,dev1,EE,6,6.222546101,1,F,8.248306275
1297,standard,EE,6,9.628788948,1,F,0
1298,dev1,EE,6,-9.773490906,1,F,-19.40227985
1303,standard,EE,6,16.27007484,1,F,0
1304,dev1,EE,6,11.40986633,1,F,-4.86020851
1309,standard,EE,6,13.33265114,1,F,0
1310,dev1,EE,6,10.18685722,1,F,-3.14579392
1316,dev1,EE,6,2.703210115,1,F,0
1325,standard,EE,6,7.509144783,1,F,0
1326,dev1,EE,6,0.551748335,1,F,-6.957396448
1333,standard,EE,6,6.03807354,1,F,0
1334,dev1,EE,6,-2.074660778,1,F,-8.112734318
1339,standard,EE,6,8.569917679,1,F,0
1340,dev1,EE,6,1.630545735,1,F,-6.939371944
1349,standard,EE,6,5.004737854,1,F,0
1350,dev1,EE,6,-2.729863405,1,F,-7.734601259
1353,standard,EE,6,5.859155655,1,F,0
1354,dev1,EE,6,17.73202324,1,F,11.87286759
1357,standard,EE,6,5.535336971,1,F,0
1358,dev1,EE,6,-1.053434849,1,F,-6.58877182
1365,standard,EE,6,4.46186924,1,F,0
1366,dev1,EE,6,-2.124116659,1,F,-6.585985899
1369,standard,EE,6,13.02424145,1,F,0
1370,dev1,EE,6,10.00818539,1,F,-3.01605606
1377,standard,EE,6,1.317834854,1,F,0
1378,dev1,EE,6,17.41912079,1,F,16.10128594
1381,standard,EE,6,-8.437750816,1,F,0
1382,dev1,EE,6,1.153504729,1,F,9.591255545
1387,standard,EE,6,-6.324798584,1,F,0
1388,dev1,EE,6,7.736587048,1,F,14.06138563
1393,standard,EE,6,-4.448522568,1,F,0
1394,dev1,EE,6,6.892606258,1,F,11.34112883
1404,dev1,EE,6,14.02246189,1,F,0
1409,standard,EE,6,15.02123451,1,F,0
1410,dev1,EE,6,-0.194758415,1,F,-15.21599293
1415,standard,EE,6,2.125916719,1,F,0
1416,dev1,EE,6,-10.02296352,1,F,-12.14888024
1417,standard,EE,6,4.651011467,1,F,0
1420,dev1,EE,6,-1.986126781,1,F,-6.637138248
1427,standard,EE,6,-11.34077835,1,F,0
1428,dev1,EE,6,-7.674832821,1,F,3.665945529
1433,standard,EE,6,-6.026520729,1,F,0
1434,dev1,EE,6,0.927484512,1,F,6.954005241
1437,standard,EE,6,12.69311619,1,F,0
1438,dev1,EE,6,2.40341711,1,F,-10.28969908
1441,standard,EE,6,7.377328873,1,F,0
1442,dev1,EE,6,2.279355049,1,F,-5.097973824
1449,standard,EE,6,9.065799713,1,F,0
1450,dev1,EE,6,1.589386582,1,F,-7.476413131
1457,standard,EE,6,12.44849205,1,F,0
1458,dev1,EE,6,-2.831898689,1,F,-15.28039074
