Subject,Item,Condition,ReactionTime,Accuracy,Cloze,Assoc
S39,I094,D,1252,1,0.08,2.15
S48,I094,D,412,1,0.08,2.15
S48,I094,D,412,1,0.08,2.15
S48,I094,D,412,1,0.08,2.15
S48,I094,D,412,1,0.08,2.15
S48,I094,D,412,1,0.08,2.15
S06,I095,A,462,1,0.75,4.1
S06,I095,A,462,1,0.75,4.1
S06,I095,A,462,1,0.75,4.1
S06,I095,A,462,1,0.75,4.1
S06,I095,A,462,1,0.75,4.1
S08,I095,A,961,1,0.75,4.1
S08,I095,A,961,1,0.75,4.1
S08,I095,A,961,1,0.75,4.1
S08,I095,A,961,1,0.75,4.1
S08,I095,A,961,1,0.75,4.1
S12,I095,A,627,1,0.75,4.1
S12,I095,A,627,1,0.75,4.1
S12,I095,A,627,1,0.75,4.1
S12,I095,A,627,1,0.75,4.1
S12,I095,A,627,1,0.75,4.1
S17,I095,A,749,1,0.75,4.1
S17,I095,A,749,1,0.75,4.1
S17,I095,A,749,1,0.75,4.1
S17,I095,A,749,1,0.75,4.1
S17,I095,A,749,1,0.75,4.1
S18,I095,A,882,1,0.75,4.1
S18,I095,A,882,1,0.75,4.1
S18,I095,A,882,1,0.75,4.1
S18,I095,A,882,1,0.75,4.1
S18,I095,A,882,1,0.75,4.1
S20,I095,A,1447,0,0.75,4.1
S20,I095,A,1447,0,0.75,4.1
S20,I095,A,1447,0,0.75,4.1
S20,I095,A,1447,0,0.75,4.1
S20,I095,A,1447,0,0.75,4.1
S23,I095,A,1518,1,0.75,4.1
S23,I095,A,1518,1,0.75,4.1
S23,I095,A,1518,1,0.75,4.1
S23,I095,A,1518,1,0.75,4.1
S23,I095,A,1518,1,0.75,4.1
S27,I095,A,447,1,0.75,4.1
S27,I095,A,447,1,0.75,4.1
S27,I095,A,447,1,0.75,4.1
S27,I095,A,447,1,0.75,4.1
S27,I095,A,447,1,0.75,4.1
S34,I095,A,677,1,0.75,4.1
S34,I095,A,677,1,0.75,4.1
S34,I095,A,677,1,0.75,4.1
S34,I095,A,677,1,0.75,4.1
S34,I095,A,677,1,0.75,4.1
S37,I095,A,2011,1,0.75,4.1
S37,I095,A,2011,1,0.75,4.1
S37,I095,A,2011,1,0.75,4.1
S37,I095,A,2011,1,0.75,4.1
S37,I095,A,2011,1,0.75,4.1
S39,I095,A,1170,1,0.75,4.1
S39,I095,A,1170,1,0.75,4.1
S39,I095,A,1170,1,0.75,4.1
S39,I095,A,1170,1,0.75,4.1
S39,I095,A,1170,1,0.75,4.1
S48,I095,A,549,1,0.75,4.1
S48,I095,A,549,1,0.75,4.1
S48,I095,A,549,1,0.75,4.1
S48,I095,A,549,1,0.75,4.1
S48,I095,A,549,1,0.75,4.1
S01,I095,B,447,1,0.75,2.65
S01,I095,B,447,1,0.75,2.65
S01,I095,B,447,1,0.75,2.65
S01,I095,B,447,1,0.75,2.65
S01,I095,B,447,1,0.75,2.65
S10,I095,B,483,1,0.75,2.65
S10,I095,B,483,1,0.75,2.65
S10,I095,B,483,1,0.75,2.65
S10,I095,B,483,1,0.75,2.65
S10,I095,B,483,1,0.75,2.65
S11,I095,B,820,0,0.75,2.65
S11,I095,B,820,0,0.75,2.65
S11,I095,B,820,0,0.75,2.65
S11,I095,B,820,0,0.75,2.65
S11,I095,B,820,0,0.75,2.65
S16,I095,B,1283,1,0.75,2.65
S16,I095,B,1283,1,0.75,2.65
S16,I095,B,1283,1,0.75,2.65
S16,I095,B,1283,1,0.75,2.65
S16,I095,B,1283,1,0.75,2.65
S22,I095,B,612,1,0.75,2.65
S22,I095,B,612,1,0.75,2.65
S22,I095,B,612,1,0.75,2.65
S22,I095,B,612,1,0.75,2.65
S22,I095,B,612,1,0.75,2.65
S25,I095,B,881,1,0.75,2.65
S25,I095,B,881,1,0.75,2.65
S25,I095,B,881,1,0.75,2.65
S25,I095,B,881,1,0.75,2.65
S25,I095,B,881,1,0.75,2.65
S29,I095,B,1150,1,0.75,2.65
S29,I095,B,1150,1,0.75,2.65
S29,I095,B,1150,1,0.75,2.65
S29,I095,B,1150,1,0.75,2.65
S29,I095,B,1150,1,0.75,2.65
S36,I095,B,419,1,0.75,2.65
S36,I095,B,419,1,0.75,2.65
S36,I095,B,419,1,0.75,2.65
S36,I095,B,419,1,0.75,2.65
S36,I095,B,419,1,0.75,2.65
S38,I095,B,878,1,0.75,2.65
S38,I095,B,878,1,0.75,2.65
S38,I095,B,878,1,0.75,2.65
S38,I095,B,878,1,0.75,2.65
S38,I095,B,878,1,0.75,2.65
S44,I095,B,757,1,0.75,2.65
S44,I095,B,757,1,0.75,2.65
S44,I095,B,757,1,0.75,2.65
S44,I095,B,757,1,0.75,2.65
S44,I095,B,757,1,0.75,2.65
S45,I095,B,1141,1,0.75,2.65
S45,I095,B,1141,1,0.75,2.65
S45,I095,B,1141,1,0.75,2.65
S45,I095,B,1141,1,0.75,2.65
S52,I095,B,519,0,0.75,2.65
S52,I095,B,519,0,0.75,2.65
S52,I095,B,519,0,0.75,2.65
S52,I095,B,519,0,0.75,2.65
S52,I095,B,519,0,0.75,2.65
S05,I095,C,1433,1,0.0,4.1
S05,I095,C,1433,1,0.0,4.1
S05,I095,C,1433,1,0.0,4.1
S05,I095,C,1433,1,0.0,4.1
S05,I095,C,1433,1,0.0,4.1
S09,I095,C,530,1,0.0,4.1
S09,I095,C,530,1,0.0,4.1
S09,I095,C,530,1,0.0,4.1
S09,I095,C,530,1,0.0,4.1
S09,I095,C,530,1,0.0,4.1
S14,I095,C,1048,1,0.0,4.1
S14,I095,C,1048,1,0.0,4.1
S14,I095,C,1048,1,0.0,4.1
S14,I095,C,1048,1,0.0,4.1
S14,I095,C,1048,1,0.0,4.1
S21,I095,C,1147,1,0.0,4.1
S21,I095,C,1147,1,0.0,4.1
S21,I095,C,1147,1,0.0,4.1
S21,I095,C,1147,1,0.0,4.1
S21,I095,C,1147,1,0.0,4.1
S24,I095,C,569,1,0.0,4.1
S24,I095,C,569,1,0.0,4.1
S24,I095,C,569,1,0.0,4.1
S24,I095,C,569,1,0.0,4.1
S24,I095,C,569,1,0.0,4.1
S26,I095,C,863,0,0.0,4.1
S26,I095,C,863,0,0.0,4.1
S26,I095,C,863,0,0.0,4.1
S26,I095,C,863,0,0.0,4.1
S26,I095,C,863,0,0.0,4.1
S30,I095,C,624,1,0.0,4.1
S30,I095,C,624,1,0.0,4.1
S30,I095,C,624,1,0.0,4.1
S30,I095,C,624,1,0.0,4.1
S30,I095,C,624,1,0.0,4.1
S32,I095,C,589,1,0.0,4.1
S32,I095,C,589,1,0.0,4.1
S32,I095,C,589,1,0.0,4.1
S32,I095,C,589,1,0.0,4.1
S32,I095,C,589,1,0.0,4.1
S41,I095,C,563,1,0.0,4.1
S41,I095,C,563,1,0.0,4.1
S41,I095,C,563,1,0.0,4.1
S41,I095,C,563,1,0.0,4.1
S41,I095,C,563,1,0.0,4.1
S43,I095,C,599,1,0.0,4.1
S43,I095,C,599,1,0.0,4.1
S43,I095,C,599,1,0.0,4.1
S43,I095,C,599,1,0.0,4.1
S43,I095,C,599,1,0.0,4.1
S47,I095,C,572,1,0.0,4.1
S47,I095,C,572,1,0.0,4.1
S47,I095,C,572,1,0.0,4.1
S47,I095,C,572,1,0.0,4.1
S47,I095,C,572,1,0.0,4.1
S55,I095,C,949,1,0.0,4.1
S55,I095,C,949,1,0.0,4.1
S55,I095,C,949,1,0.0,4.1
S55,I095,C,949,1,0.0,4.1
S55,I095,C,949,1,0.0,4.1
S02,I095,D,977,0,0.0,2.65
S02,I095,D,977,0,0.0,2.65
S02,I095,D,977,0,0.0,2.65
S02,I095,D,977,0,0.0,2.65
S02,I095,D,977,0,0.0,2.65
S03,I095,D,987,0,0.0,2.65
S03,I095,D,987,0,0.0,2.65
S03,I095,D,987,0,0.0,2.65
S03,I095,D,987,0,0.0,2.65
S03,I095,D,987,0,0.0,2.65
S04,I095,D,522,1,0.0,2.65
S04,I095,D,522,1,0.0,2.65
S04,I095,D,522,1,0.0,2.65
S04,I095,D,522,1,0.0,2.65
S04,I095,D,522,1,0.0,2.65
S13,I095,D,716,1,0.0,2.65
S13,I095,D,716,1,0.0,2.65
S13,I095,D,716,1,0.0,2.65
S13,I095,D,716,1,0.0,2.65
S13,I095,D,716,1,0.0,2.65
S28,I095,D,612,0,0.0,2.65
S28,I095,D,612,0,0.0,2.65
S28,I095,D,612,0,0.0,2.65
S28,I095,D,612,0,0.0,2.65
S28,I095,D,612,0,0.0,2.65
S33,I095,D,1101,1,0.0,2.65
S33,I095,D,1101,1,0.0,2.65
S33,I095,D,1101,1,0.0,2.65
S33,I095,D,1101,1,0.0,2.65
S33,I095,D,1101,1,0.0,2.65
S35,I095,D,1562,1,0.0,2.65
S35,I095,D,1562,1,0.0,2.65
S35,I095,D,1562,1,0.0,2.65
S35,I095,D,1562,1,0.0,2.65
S35,I095,D,1562,1,0.0,2.65
S40,I095,D,451,1,0.0,2.65
S40,I095,D,451,1,0.0,2.65
S40,I095,D,451,1,0.0,2.65
S40,I095,D,451,1,0.0,2.65
S40,I095,D,451,1,0.0,2.65
S50,I095,D,1306,1,0.0,2.65
S50,I095,D,1306,1,0.0,2.65
S50,I095,D,1306,1,0.0,2.65
S50,I095,D,1306,1,0.0,2.65
S50,I095,D,1306,1,0.0,2.65
S51,I095,D,907,1,0.0,2.65
S51,I095,D,907,1,0.0,2.65
S51,I095,D,907,1,0.0,2.65
S51,I095,D,907,1,0.0,2.65
S51,I095,D,907,1,0.0,2.65
S53,I095,D,806,1,0.0,2.65
S53,I095,D,806,1,0.0,2.65
S53,I095,D,806,1,0.0,2.65
S53,I095,D,806,1,0.0,2.65
S53,I095,D,806,1,0.0,2.65
S54,I095,D,671,1,0.0,2.65
S54,I095,D,671,1,0.0,2.65
S54,I095,D,671,1,0.0,2.65
S54,I095,D,671,1,0.0,2.65
S54,I095,D,671,1,0.0,2.65
S05,I096,A,661,1,0.58,5.8
S05,I096,A,661,1,0.58,5.8
S05,I096,A,661,1,0.58,5.8
S05,I096,A,661,1,0.58,5.8
S05,I096,A,661,1,0.58,5.8
S09,I096,A,476,0,0.58,5.8
S09,I096,A,476,0,0.58,5.8
S09,I096,A,476,0,0.58,5.8
S09,I096,A,476,0,0.58,5.8
S09,I096,A,476,0,0.58,5.8
S14,I096,A,4930,1,0.58,5.8
S14,I096,A,4930,1,0.58,5.8
S14,I096,A,4930,1,0.58,5.8
S14,I096,A,4930,1,0.58,5.8
S14,I096,A,4930,1,0.58,5.8
S21,I096,A,1247,0,0.58,5.8
S21,I096,A,1247,0,0.58,5.8
S21,I096,A,1247,0,0.58,5.8
S21,I096,A,1247,0,0.58,5.8
S21,I096,A,1247,0,0.58,5.8
S24,I096,A,644,1,0.58,5.8
S24,I096,A,644,1,0.58,5.8
S24,I096,A,644,1,0.58,5.8
S24,I096,A,644,1,0.58,5.8
S24,I096,A,644,1,0.58,5.8
S26,I096,A,965,1,0.58,5.8
S26,I096,A,965,1,0.58,5.8
S26,I096,A,965,1,0.58,5.8
S26,I096,A,965,1,0.58,5.8
S26,I096,A,965,1,0.58,5.8
S30,I096,A,812,1,0.58,5.8
S30,I096,A,812,1,0.58,5.8
S30,I096,A,812,1,0.58,5.8
S30,I096,A,812,1,0.58,5.8
S30,I096,A,812,1,0.58,5.8
S32,I096,A,742,0,0.58,5.8
S32,I096,A,742,0,0.58,5.8
S32,I096,A,742,0,0.58,5.8
S32,I096,A,742,0,0.58,5.8
S32,I096,A,742,0,0.58,5.8
S41,I096,A,3095,1,0.58,5.8
S41,I096,A,3095,1,0.58,5.8
S41,I096,A,3095,1,0.58,5.8
S41,I096,A,3095,1,0.58,5.8
S41,I096,A,3095,1,0.58,5.8
S43,I096,A,796,1,0.58,5.8
S43,I096,A,796,1,0.58,5.8
S43,I096,A,796,1,0.58,5.8
S43,I096,A,796,1,0.58,5.8
S43,I096,A,796,1,0.58,5.8
S47,I096,A,491,0,0.58,5.8
S47,I096,A,491,0,0.58,5.8
S47,I096,A,491,0,0.58,5.8
S47,I096,A,491,0,0.58,5.8
S47,I096,A,491,0,0.58,5.8
S55,I096,A,934,1,0.58,5.8
S55,I096,A,934,1,0.58,5.8
S55,I096,A,934,1,0.58,5.8
S55,I096,A,934,1,0.58,5.8
S55,I096,A,934,1,0.58,5.8
S02,I096,B,832,1,0.5,1.2
S02,I096,B,832,1,0.5,1.2
S02,I096,B,832,1,0.5,1.2
S02,I096,B,832,1,0.5,1.2
S02,I096,B,832,1,0.5,1.2
S03,I096,B,545,1,0.5,1.2
S03,I096,B,545,1,0.5,1.2
S03,I096,B,545,1,0.5,1.2
S03,I096,B,545,1,0.5,1.2
S03,I096,B,545,1,0.5,1.2
S04,I096,B,814,1,0.5,1.2
S04,I096,B,814,1,0.5,1.2
S04,I096,B,814,1,0.5,1.2
S04,I096,B,814,1,0.5,1.2
S04,I096,B,814,1,0.5,1.2
S13,I096,B,1178,1,0.5,1.2
S13,I096,B,1178,1,0.5,1.2
S13,I096,B,1178,1,0.5,1.2
S13,I096,B,1178,1,0.5,1.2
S13,I096,B,1178,1,0.5,1.2
S28,I096,B,481,1,0.5,1.2
S28,I096,B,481,1,0.5,1.2
S28,I096,B,481,1,0.5,1.2
S28,I096,B,481,1,0.5,1.2
S28,I096,B,481,1,0.5,1.2
S33,I096,B,3346,0,0.5,1.2
S33,I096,B,3346,0,0.5,1.2
S33,I096,B,3346,0,0.5,1.2
S33,I096,B,3346,0,0.5,1.2
S33,I096,B,3346,0,0.5,1.2
S35,I096,B,1492,1,0.5,1.2
S35,I096,B,1492,1,0.5,1.2
S35,I096,B,1492,1,0.5,1.2
S35,I096,B,1492,1,0.5,1.2
S35,I096,B,1492,1,0.5,1.2
S40,I096,B,746,1,0.5,1.2
S40,I096,B,746,1,0.5,1.2
S40,I096,B,746,1,0.5,1.2
S40,I096,B,746,1,0.5,1.2
S40,I096,B,746,1,0.5,1.2
S50,I096,B,1252,1,0.5,1.2
S50,I096,B,1252,1,0.5,1.2
S50,I096,B,1252,1,0.5,1.2
S50,I096,B,1252,1,0.5,1.2
S50,I096,B,1252,1,0.5,1.2
S51,I096,B,3423,1,0.5,1.2
S51,I096,B,3423,1,0.5,1.2
S51,I096,B,3423,1,0.5,1.2
S51,I096,B,3423,1,0.5,1.2
S51,I096,B,3423,1,0.5,1.2
S53,I096,B,799,1,0.5,1.2
S53,I096,B,799,1,0.5,1.2
S53,I096,B,799,1,0.5,1.2
S53,I096,B,799,1,0.5,1.2
S53,I096,B,799,1,0.5,1.2
S54,I096,B,1917,1,0.5,1.2
S54,I096,B,1917,1,0.5,1.2
S54,I096,B,1917,1,0.5,1.2
S54,I096,B,1917,1,0.5,1.2
S06,I096,C,830,1,0.0,5.8
S06,I096,C,830,1,0.0,5.8
S06,I096,C,830,1,0.0,5.8
S06,I096,C,830,1,0.0,5.8
S06,I096,C,830,1,0.0,5.8
S08,I096,C,1204,1,0.0,5.8
S08,I096,C,1204,1,0.0,5.8
S08,I096,C,1204,1,0.0,5.8
S08,I096,C,1204,1,0.0,5.8
S08,I096,C,1204,1,0.0,5.8
S12,I096,C,2300,1,0.0,5.8
S12,I096,C,2300,1,0.0,5.8
S12,I096,C,2300,1,0.0,5.8
S12,I096,C,2300,1,0.0,5.8
S12,I096,C,2300,1,0.0,5.8
S17,I096,C,713,1,0.0,5.8
S17,I096,C,713,1,0.0,5.8
S17,I096,C,713,1,0.0,5.8
S17,I096,C,713,1,0.0,5.8
S17,I096,C,713,1,0.0,5.8
S18,I096,C,974,0,0.0,5.8
S18,I096,C,974,0,0.0,5.8
S18,I096,C,974,0,0.0,5.8
S18,I096,C,974,0,0.0,5.8
S18,I096,C,974,0,0.0,5.8
S20,I096,C,1302,1,0.0,5.8
S20,I096,C,1302,1,0.0,5.8
S20,I096,C,1302,1,0.0,5.8
S20,I096,C,1302,1,0.0,5.8
S20,I096,C,1302,1,0.0,5.8
S23,I096,C,5031,1,0.0,5.8
S23,I096,C,5031,1,0.0,5.8
S23,I096,C,5031,1,0.0,5.8
S23,I096,C,5031,1,0.0,5.8
S23,I096,C,5031,1,0.0,5.8
S27,I096,C,605,1,0.0,5.8
S27,I096,C,605,1,0.0,5.8
S27,I096,C,605,1,0.0,5.8
S27,I096,C,605,1,0.0,5.8
S27,I096,C,605,1,0.0,5.8
S34,I096,C,988,1,0.0,5.8
S34,I096,C,988,1,0.0,5.8
S34,I096,C,988,1,0.0,5.8
S34,I096,C,988,1,0.0,5.8
S34,I096,C,988,1,0.0,5.8
S37,I096,C,1141,1,0.0,5.8
S37,I096,C,1141,1,0.0,5.8
S37,I096,C,1141,1,0.0,5.8
S37,I096,C,1141,1,0.0,5.8
S37,I096,C,1141,1,0.0,5.8
S48,I096,C,837,1,0.0,5.8
S48,I096,C,837,1,0.0,5.8
S48,I096,C,837,1,0.0,5.8
S48,I096,C,837,1,0.0,5.8
S48,I096,C,837,1,0.0,5.8
S01,I096,D,668,1,0.0,1.2
S01,I096,D,668,1,0.0,1.2
S01,I096,D,668,1,0.0,1.2
S01,I096,D,668,1,0.0,1.2
S01,I096,D,668,1,0.0,1.2
S10,I096,D,727,1,0.0,1.2
S10,I096,D,727,1,0.0,1.2
S10,I096,D,727,1,0.0,1.2
S10,I096,D,727,1,0.0,1.2
S10,I096,D,727,1,0.0,1.2
S11,I096,D,1198,1,0.0,1.2
S11,I096,D,1198,1,0.0,1.2
S11,I096,D,1198,1,0.0,1.2
S11,I096,D,1198,1,0.0,1.2
S16,I096,D,1955,0,0.0,1.2
S16,I096,D,1955,0,0.0,1.2
S16,I096,D,1955,0,0.0,1.2
S16,I096,D,1955,0,0.0,1.2
S16,I096,D,1955,0,0.0,1.2
S22,I096,D,1007,0,0.0,1.2
S22,I096,D,1007,0,0.0,1.2
S22,I096,D,1007,0,0.0,1.2
S22,I096,D,1007,0,0.0,1.2
S22,I096,D,1007,0,0.0,1.2
S25,I096,D,3838,0,0.0,1.2
S25,I096,D,3838,0,0.0,1.2
S25,I096,D,3838,0,0.0,1.2
S25,I096,D,3838,0,0.0,1.2
S29,I096,D,2495,0,0.0,1.2
S29,I096,D,2495,0,0.0,1.2
S29,I096,D,2495,0,0.0,1.2
S29,I096,D,2495,0,0.0,1.2
S29,I096,D,2495,0,0.0,1.2
S36,I096,D,797,1,0.0,1.2
S36,I096,D,797,1,0.0,1.2
S36,I096,D,797,1,0.0,1.2
S36,I096,D,797,1,0.0,1.2
S36,I096,D,797,1,0.0,1.2
S38,I096,D,1501,0,0.0,1.2
S38,I096,D,1501,0,0.0,1.2
S38,I096,D,1501,0,0.0,1.2
S38,I096,D,1501,0,0.0,1.2
S38,I096,D,1501,0,0.0,1.2
S44,I096,D,1281,0,0.0,1.2
S44,I096,D,1281,0,0.0,1.2
S44,I096,D,1281,0,0.0,1.2
S44,I096,D,1281,0,0.0,1.2
S44,I096,D,1281,0,0.0,1.2
S45,I096,D,962,1,0.0,1.2
S45,I096,D,962,1,0.0,1.2
S45,I096,D,962,1,0.0,1.2
S45,I096,D,962,1,0.0,1.2
S45,I096,D,962,1,0.0,1.2
S52,I096,D,784,0,0.0,1.2
S52,I096,D,784,0,0.0,1.2
S52,I096,D,784,0,0.0,1.2
S52,I096,D,784,0,0.0,1.2
S52,I096,D,784,0,0.0,1.2
S06,I097,A,526,1,0.58,5.2
S06,I097,A,526,1,0.58,5.2
S06,I097,A,526,1,0.58,5.2
S06,I097,A,526,1,0.58,5.2
S06,I097,A,526,1,0.58,5.2
S08,I097,A,775,1,0.58,5.2
S08,I097,A,775,1,0.58,5.2
S08,I097,A,775,1,0.58,5.2
S08,I097,A,775,1,0.58,5.2
S08,I097,A,775,1,0.58,5.2
S12,I097,A,507,1,0.58,5.2
S12,I097,A,507,1,0.58,5.2
S12,I097,A,507,1,0.58,5.2
S12,I097,A,507,1,0.58,5.2
S12,I097,A,507,1,0.58,5.2
S17,I097,A,757,1,0.58,5.2
S17,I097,A,757,1,0.58,5.2
S17,I097,A,757,1,0.58,5.2
S17,I097,A,757,1,0.58,5.2
S17,I097,A,757,1,0.58,5.2
S18,I097,A,691,1,0.58,5.2
S18,I097,A,691,1,0.58,5.2
S18,I097,A,691,1,0.58,5.2
S18,I097,A,691,1,0.58,5.2
S18,I097,A,691,1,0.58,5.2
S20,I097,A,3031,0,0.58,5.2
S20,I097,A,3031,0,0.58,5.2
S20,I097,A,3031,0,0.58,5.2
S20,I097,A,3031,0,0.58,5.2
S20,I097,A,3031,0,0.58,5.2
S23,I097,A,1558,1,0.58,5.2
S23,I097,A,1558,1,0.58,5.2
S23,I097,A,1558,1,0.58,5.2
S23,I097,A,1558,1,0.58,5.2
S23,I097,A,1558,1,0.58,5.2
S27,I097,A,815,1,0.58,5.2
S27,I097,A,815,1,0.58,5.2
S27,I097,A,815,1,0.58,5.2
S27,I097,A,815,1,0.58,5.2
S27,I097,A,815,1,0.58,5.2
S34,I097,A,520,1,0.58,5.2
S34,I097,A,520,1,0.58,5.2
S34,I097,A,520,1,0.58,5.2
S34,I097,A,520,1,0.58,5.2
S34,I097,A,520,1,0.58,5.2
S37,I097,A,1144,1,0.58,5.2
S37,I097,A,1144,1,0.58,5.2
S37,I097,A,1144,1,0.58,5.2
S37,I097,A,1144,1,0.58,5.2
S37,I097,A,1144,1,0.58,5.2
S39,I097,A,1660,1,0.58,5.2
S39,I097,A,1660,1,0.58,5.2
S39,I097,A,1660,1,0.58,5.2
S39,I097,A,1660,1,0.58,5.2
S39,I097,A,1660,1,0.58,5.2
S48,I097,A,477,1,0.58,5.2
S48,I097,A,477,1,0.58,5.2
S48,I097,A,477,1,0.58,5.2
S48,I097,A,477,1,0.58,5.2
S48,I097,A,477,1,0.58,5.2
S01,I097,B,594,1,0.58,1.2
S01,I097,B,594,1,0.58,1.2
S01,I097,B,594,1,0.58,1.2
S01,I097,B,594,1,0.58,1.2
S01,I097,B,594,1,0.58,1.2
S10,I097,B,587,1,0.58,1.2
S10,I097,B,587,1,0.58,1.2
S10,I097,B,587,1,0.58,1.2
S10,I097,B,587,1,0.58,1.2
S10,I097,B,587,1,0.58,1.2
S11,I097,B,2070,1,0.58,1.2
S11,I097,B,2070,1,0.58,1.2
S11,I097,B,2070,1,0.58,1.2
S11,I097,B,2070,1,0.58,1.2
S11,I097,B,2070,1,0.58,1.2
S16,I097,B,565,1,0.58,1.2
S16,I097,B,565,1,0.58,1.2
S16,I097,B,565,1,0.58,1.2
S16,I097,B,565,1,0.58,1.2
S16,I097,B,565,1,0.58,1.2
S22,I097,B,1160,1,0.58,1.2
S22,I097,B,1160,1,0.58,1.2
S22,I097,B,1160,1,0.58,1.2
S22,I097,B,1160,1,0.58,1.2
S22,I097,B,1160,1,0.58,1.2
S25,I097,B,1241,1,0.58,1.2
S25,I097,B,1241,1,0.58,1.2
S25,I097,B,1241,1,0.58,1.2
S25,I097,B,1241,1,0.58,1.2
S25,I097,B,1241,1,0.58,1.2
S29,I097,B,870,1,0.58,1.2
S29,I097,B,870,1,0.58,1.2
S29,I097,B,870,1,0.58,1.2
S29,I097,B,870,1,0.58,1.2
S29,I097,B,870,1,0.58,1.2
S36,I097,B,772,1,0.58,1.2
S36,I097,B,772,1,0.58,1.2
S36,I097,B,772,1,0.58,1.2
S36,I097,B,772,1,0.58,1.2
S36,I097,B,772,1,0.58,1.2
S38,I097,B,1006,1,0.58,1.2
S38,I097,B,1006,1,0.58,1.2
S38,I097,B,1006,1,0.58,1.2
S38,I097,B,1006,1,0.58,1.2
S38,I097,B,1006,1,0.58,1.2
S44,I097,B,787,1,0.58,1.2
S44,I097,B,787,1,0.58,1.2
S44,I097,B,787,1,0.58,1.2
S44,I097,B,787,1,0.58,1.2
S44,I097,B,787,1,0.58,1.2
S45,I097,B,1043,1,0.58,1.2
S45,I097,B,1043,1,0.58,1.2
S45,I097,B,1043,1,0.58,1.2
S45,I097,B,1043,1,0.58,1.2
S45,I097,B,1043,1,0.58,1.2
S52,I097,B,590,1,0.58,1.2
S52,I097,B,590,1,0.58,1.2
S52,I097,B,590,1,0.58,1.2
S52,I097,B,590,1,0.58,1.2
S52,I097,B,590,1,0.58,1.2
S05,I097,C,1781,1,0.0,5.2
S05,I097,C,1781,1,0.0,5.2
S05,I097,C,1781,1,0.0,5.2
S05,I097,C,1781,1,0.0,5.2
S05,I097,C,1781,1,0.0,5.2
S09,I097,C,494,1,0.0,5.2
S09,I097,C,494,1,0.0,5.2
S09,I097,C,494,1,0.0,5.2
S09,I097,C,494,1,0.0,5.2
S09,I097,C,494,1,0.0,5.2
S14,I097,C,1056,1,0.0,5.2
S14,I097,C,1056,1,0.0,5.2
S14,I097,C,1056,1,0.0,5.2
S14,I097,C,1056,1,0.0,5.2
S14,I097,C,1056,1,0.0,5.2
S21,I097,C,1177,1,0.0,5.2
S21,I097,C,1177,1,0.0,5.2
S21,I097,C,1177,1,0.0,5.2
S21,I097,C,1177,1,0.0,5.2
S21,I097,C,1177,1,0.0,5.2
S24,I097,C,584,1,0.0,5.2
S24,I097,C,584,1,0.0,5.2
S24,I097,C,584,1,0.0,5.2
S24,I097,C,584,1,0.0,5.2
S24,I097,C,584,1,0.0,5.2
S26,I097,C,679,1,0.0,5.2
S26,I097,C,679,1,0.0,5.2
S26,I097,C,679,1,0.0,5.2
S26,I097,C,679,1,0.0,5.2
S26,I097,C,679,1,0.0,5.2
S30,I097,C,1188,1,0.0,5.2
S30,I097,C,1188,1,0.0,5.2
S30,I097,C,1188,1,0.0,5.2
S30,I097,C,1188,1,0.0,5.2
S30,I097,C,1188,1,0.0,5.2
S32,I097,C,578,0,0.0,5.2
S32,I097,C,578,0,0.0,5.2
S32,I097,C,578,0,0.0,5.2
S32,I097,C,578,0,0.0,5.2
S41,I097,C,853,1,0.0,5.2
S41,I097,C,853,1,0.0,5.2
S41,I097,C,853,1,0.0,5.2
S41,I097,C,853,1,0.0,5.2
S41,I097,C,853,1,0.0,5.2
S43,I097,C,697,1,0.0,5.2
S43,I097,C,697,1,0.0,5.2
S43,I097,C,697,1,0.0,5.2
S43,I097,C,697,1,0.0,5.2
S43,I097,C,697,1,0.0,5.2
S47,I097,C,381,1,0.0,5.2
S47,I097,C,381,1,0.0,5.2
S47,I097,C,381,1,0.0,5.2
S47,I097,C,381,1,0.0,5.2
S47,I097,C,381,1,0.0,5.2
S55,I097,C,819,1,0.0,5.2
S55,I097,C,819,1,0.0,5.2
S55,I097,C,819,1,0.0,5.2
S55,I097,C,819,1,0.0,5.2
S55,I097,C,819,1,0.0,5.2
S02,I097,D,1095,0,0.0,1.2
S02,I097,D,1095,0,0.0,1.2
S02,I097,D,1095,0,0.0,1.2
S02,I097,D,1095,0,0.0,1.2
S02,I097,D,1095,0,0.0,1.2
S03,I097,D,494,0,0.0,1.2
S03,I097,D,494,0,0.0,1.2
S03,I097,D,494,0,0.0,1.2
S03,I097,D,494,0,0.0,1.2
S03,I097,D,494,0,0.0,1.2
S04,I097,D,1670,1,0.0,1.2
S04,I097,D,1670,1,0.0,1.2
S04,I097,D,1670,1,0.0,1.2
S04,I097,D,1670,1,0.0,1.2
S04,I097,D,1670,1,0.0,1.2
S13,I097,D,651,1,0.0,1.2
S13,I097,D,651,1,0.0,1.2
S13,I097,D,651,1,0.0,1.2
S13,I097,D,651,1,0.0,1.2
S13,I097,D,651,1,0.0,1.2
S28,I097,D,1113,1,0.0,1.2
S28,I097,D,1113,1,0.0,1.2
S28,I097,D,1113,1,0.0,1.2
S28,I097,D,1113,1,0.0,1.2
S28,I097,D,1113,1,0.0,1.2
S33,I097,D,1221,1,0.0,1.2
S33,I097,D,1221,1,0.0,1.2
S33,I097,D,1221,1,0.0,1.2
S33,I097,D,1221,1,0.0,1.2
