participant,age,grade,group,sminch,z.ph.d,z.lex.d,z.ps.rep,z.f.sound,z.sound.det,z.num.sound,z.sound.chan,item.id,word.id,word.serial.no,number.morphemes,POS,ambig,base.form,rel.position,word.length,prev.length,next.length,frequency,ao,task_need,ACCURACY,IA_FIXATION_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_OUT,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_X,IA_RIGHT,IA_LEFT,IA_FIRST_RUN_FIXATION_COUNT,IA_SECOND_RUN_DWELL_TIME,IA_REGRESSION_PATH_DURATION,landing
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,12,ему,8,2,PRONOUN,1,0,0.8888888889,3,9,3,32.65709084,5.544,FALSE,-1,2,0,0,0,253,432,432,1090.6,1159,1078,2,.,432,0.042622950819670644
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,12,еду,9,2,NOUN,1,0,0.99999,3,3,0,0.73079289,5.577,FALSE,-1,1,0,0,0,621,621,621,1243.3,1271,1159,1,.,937,0.8076086956521734
15_norm1,9,3,norm,128,1,0.93,0.83,0.95,1,0.91,0.95,27,снежок,3,3,NOUN,1,1,0.375,6,9,5,0.18702756,7.655999999999999,TRUE,1,2,0,0,0,181,341,341,596.4,679,539,2,.,341,0.3949999999999998
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,обещают,1,3,VERB,0,0,0.125,7,0,3,0.02424431,43.593,FALSE,-1,6,1,1,0,122,2967,2967,252.5,316,120,6,.,2967,0.6960227272727273
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,что,2,1,FUNCTION,1,1,0.25,3,7,1,206.17364552,4.356,FALSE,-1,2,1,0,0,247,419,419,344.2,399,316,2,.,419,0.2888888888888887
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,в,3,1,FUNCTION,1,1,0.375,1,3,4,376.07433395,2.046,FALSE,-1,1,1,0,0,304,304,304,413.9,439,399,1,.,304,0.24499999999999886
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,этом,4,2,PRONOUN,1,0,0.5,4,1,4,10.09948848,3.003,FALSE,-1,2,1,0,0,293,443,443,472.7,540,439,2,.,443,0.29259259259259246
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,году,5,2,NOUN,1,0,0.625,4,4,4,1.53085525,3.399,FALSE,-1,2,1,0,0,249,482,482,579.4,638,540,2,.,482,0.37692307692307664
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,лето,6,2,NOUN,1,1,0.75,4,4,5,1.25377738,4.818,FALSE,-1,2,1,0,0,326,774,774,687.8,739,638,2,.,774,0.4913580246913575
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,будет,7,2,VERB,1,0,0.875,5,4,6,18.2525049,4.191,FALSE,-1,3,1,0,0,303,627,627,786.1,858,739,3,.,627,0.374747474747475
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,8,жарким,8,3,ADJ,1,0,1,6,5,0,0.05887905,NA,FALSE,-1,3,0,0,1,216,216,587,1026.8,1032,858,1,371,7085,1.031168831168831
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,причиной,1,3,NOUN,0,0,0.125,8,0,6,0.08312336,7.7219999999999995,FALSE,-1,4,1,1,0,130,1762,1762,234.7,318,120,4,.,1762,0.5882022471910112
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,аварии,2,2,NOUN,1,0,0.25,6,8,3,0.07273294,NA,FALSE,-1,5,0,0,1,125,125,1184,360.9,458,318,1,1059,2946,0.2741666666666665
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,был,3,3,VERB,0,0,0.375,3,6,9,34.93951982,2.409,FALSE,-1,2,0,1,0,238,238,495,494.7,537,458,1,257,238,0.45254237288135574
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,мобильный,4,3,ADJ,1,1,0.5,9,3,7,0.03809821,3.465,FALSE,-1,12,0,0,1,310,310,3647,547.7,738,537,1,3337,3904,0.0038674033149173784
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,телефон,5,3,NOUN,1,1,0.625,7,9,7,0.62342521,5.411999999999999,FALSE,-1,2,0,0,0,241,385,385,798.5,916,738,2,.,385,0.31962025316455694
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,который,6,2,ADJ,1,1,0.75,7,7,8,10.30036994,3.3,FALSE,-1,2,0,0,0,214,370,370,958.3,1078,916,2,.,370,0.22746478873239404
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,отвлекал,7,5,VERB,0,0,0.875,8,7,8,0.01039042,6.171,FALSE,-1,4,0,0,0,247,1521,1521,1104.8,1258,1078,4,.,1521,0.10499999999999972
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,14,водителя,8,4,NOUN,1,0,1,8,8,0,0.09351378,2.376,FALSE,-1,5,0,0,1,179,1337,1337,1274.5,1470,1258,5,.,1655,0.033854166666666664
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,9,вдалеке,1,4,ADV,0,1,0.142857142857143,7,0,2,0.16278325,4.784999999999999,FALSE,-1,4,1,1,0,193,2237,2237,238.1,298,120,4,.,2237,0.6841772151898734
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,9,за,2,1,FUNCTION,1,1,0.2857142857,2,7,5,80.76473659,77.088,FALSE,-1,3,0,0,1,80,80,658,340.8,358,298,1,578,2895,0.8200000000000003
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,9,рекой,3,2,NOUN,0,0,0.4285714286,5,2,9,0.4433246,3.7619999999999996,FALSE,-1,2,0,0,0,217,480,480,396.3,478,358,2,.,480,0.28300000000000014
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,9,виднелись,4,6,VERB,0,0,0.5714285714,9,5,5,0.46064196,3.1679999999999997,FALSE,-1,7,0,1,0,154,1500,1782,481.1,678,478,6,282,1500,-0.038333333333333205
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,9,крыши,5,2,NOUN,1,0,0.7142857143,5,9,10,0.84162404,4.191,FALSE,-1,5,0,1,1,204,204,2016,737.3,798,678,1,891,1377,0.49299999999999955
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,9,старинного,6,4,ADJ,1,0,0.8571428571,10,5,5,0.10044073,2.904,FALSE,-1,5,0,0,1,263,263,1645,806.8,1018,798,1,1382,2566,-0.006000000000000227
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,9,замка,7,2,NOUN,1,0,1,5,10,0,0.22858925,8.052,FALSE,-1,4,0,0,1,149,1489,1489,1084.7,1170,1018,4,.,1878,0.4295454545454549
15_norm1,9,3,norm,128,1,0.93,0.83,0.95,1,0.91,0.95,27,попал,4,4,VERB,0,0,0.5,5,6,1,1.4200241,6.864,TRUE,1,1,0,0,0,328,328,328,786.7,798,679,1,.,328,0.9868686868686873
15_norm1,9,3,norm,128,1,0.93,0.83,0.95,1,0.91,0.95,27,в,5,1,FUNCTION,1,1,0.625,1,5,4,376.07433395,NA,TRUE,1,0,1,.,.,.,NA,0,NA,838,798,.,.,.,NA
15_norm1,9,3,norm,128,1,0.93,0.83,0.95,1,0.91,0.95,27,окно,6,2,NOUN,1,0,0.75,4,1,7,3.22795722,7.622999999999999,TRUE,1,1,0,0,0,273,273,273,913,938,838,1,.,273,0.8125
15_norm1,9,3,norm,128,1,0.93,0.83,0.95,1,0.91,0.95,27,второго,7,2,ADJ,1,0,0.875,7,4,5,0.73425636,5.379,TRUE,1,2,0,0,0,180,654,654,987.5,1098,938,2,.,654,0.28214285714285714
15_norm1,9,3,norm,128,1,0.93,0.83,0.95,1,0.91,0.95,27,этажа,8,2,NOUN,1,0,1,5,7,0,0.43639765,7.622999999999999,TRUE,1,2,0,0,0,168,377,377,1161.6,1250,1098,2,.,692,0.40606060606060534
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,брошенный,1,3,ADJ,0,0,0.125,9,0,9,0.09697726,18.479999999999997,TRUE,1,10,1,1,0,184,1891,2705,203.3,338,120,6,443,997,0.37020202020202025
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,я,1,3,PRONOUN,0,1,0.125,1,0,5,198.15570456,2.64,FALSE,-1,1,1,0,0,935,935,935,167.4,178,120,1,.,.,0.9842105263157896
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,купил,2,4,VERB,0,0,0.25,5,1,11,0.73771984,1.782,FALSE,-1,2,0,0,0,195,452,452,226,297,178,2,.,452,0.3838383838383838
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,специальную,3,3,ADJ,0,0,0.375,11,5,4,0.06580599,3.3659999999999997,FALSE,-1,7,0,0,0,275,2162,2162,338.1,538,297,7,.,2162,0.1407239819004526
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,мазь,4,2,NOUN,1,0,0.5,4,11,7,0.03463473,3.102,FALSE,-1,2,0,0,0,332,620,620,590.9,656,538,2,.,620,0.4377551020408161
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,которая,5,2,ADJ,1,0,0.625,7,4,8,4.55446754,5.808,FALSE,-1,3,0,0,0,267,640,640,703.7,818,656,3,.,640,0.2654929577464792
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,помогает,6,4,VERB,0,0,0.75,8,7,3,0.32902997,3.8609999999999998,FALSE,-1,3,0,0,0,277,772,772,868.9,998,818,3,.,772,0.2556249999999999
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,при,7,1,FUNCTION,1,1,0.875,3,8,6,7.76857087,1.617,FALSE,-1,2,0,0,0,164,444,444,1000,1078,998,2,.,444,-0.13333333333333333
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,21,ожогах,8,3,NOUN,0,0,1,6,3,0,0.01039042,4.455,FALSE,-1,4,0,0,1,386,1104,1104,1131.4,1250,1078,4,.,1419,0.2855263157894743
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,мальчиком,2,2,NOUN,0,0,0.25,9,9,6,0.43986112,8.019,TRUE,1,12,0,1,1,92,92,2895,520,539,338,1,1268,3251,0.9502762430939227
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,снежок,3,3,NOUN,1,1,0.375,6,9,5,0.18702756,5.379,TRUE,1,7,0,1,0,315,442,1803,637.8,679,539,2,278,442,0.7399999999999997
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,попал,4,4,VERB,0,0,0.5,5,6,1,1.4200241,4.851,TRUE,1,4,0,1,0,332,332,1146,774.6,798,679,1,214,332,0.8646464646464649
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,в,5,1,FUNCTION,1,1,0.625,1,5,4,376.07433395,3.1679999999999997,TRUE,1,2,1,0,0,120,120,267,829.6,838,798,1,147,120,1.0800000000000012
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,окно,6,2,NOUN,1,0,0.75,4,1,7,3.22795722,7.128,TRUE,1,6,0,0,0,174,482,1439,909.2,938,838,3,257,482,0.7650000000000006
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,второго,7,2,ADJ,1,0,0.875,7,4,5,0.73425636,7.095,TRUE,1,6,0,1,0,388,388,1816,1065.2,1098,938,1,243,388,0.8371428571428575
16_norm1,9,3,norm,97,0.85,1,1,0.91,0.95,0.95,0.91,27,этажа,8,2,NOUN,1,0,1,5,7,0,0.43639765,3.267,TRUE,1,7,0,0,0,272,484,1714,1109.1,1250,1098,2,670,9539,0.008333333333332645
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,недалеко,1,4,ADV,0,1,0.125,8,0,3,1.24685043,4.224,FALSE,-1,12,0,0,0,25,80,2871,171.6,318,120,2,527,1936,0.23370786516853928
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,был,2,3,VERB,0,0,0.25,3,8,6,34.93951982,1.9799999999999998,FALSE,-1,2,0,0,0,152,380,380,324.8,397,318,2,.,380,-0.054237288135593024
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,сложен,3,4,ADJ,0,0,0.375,6,3,4,0.04848863,4.488,FALSE,-1,7,0,1,0,259,361,2208,440.1,537,397,2,854,1215,0.27583333333333354
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,стог,4,2,NOUN,1,1,0.5,4,6,4,0.09697726,2.7059999999999995,FALSE,-1,6,0,0,1,184,184,1787,537.5,638,537,1,1603,2780,-0.11728395061728394
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,сена,5,2,NOUN,1,0,0.625,4,4,5,0.45371502,3.1679999999999997,FALSE,-1,5,0,0,0,366,1760,1760,678.7,756,638,5,.,1760,0.31326530612244946
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,рядом,6,2,ADV,1,1,0.75,5,4,6,8.17379726,3.7289999999999996,FALSE,-1,3,0,0,0,224,651,651,798.1,878,756,3,.,651,0.3147058823529414
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,стояли,7,4,VERB,0,0,0.875,6,5,6,3.35264227,3.597,FALSE,-1,3,0,0,0,272,822,822,928.7,1019,878,3,.,822,0.33636363636363675
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,22,грабли,8,2,NOUN,1,0,1,6,6,0,0.07619642,3.8939999999999997,FALSE,-1,4,0,0,0,253,1289,1289,1056.9,1190,1019,4,.,1605,0.18476821192053042
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,брошенный,1,3,ADJ,0,0,0.125,9,0,9,0.09697726,19.239,TRUE,1,10,0,0,0,51,467,3249,122.9,338,120,3,2782,3198,-0.03585858585858583
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,мальчиком,2,2,NOUN,0,0,0.25,9,9,6,0.43986112,5.808,TRUE,1,3,0,0,0,308,1272,1272,378,539,338,3,.,1272,0.16574585635359115
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,снежок,3,3,NOUN,1,1,0.375,6,9,5,0.18702756,2.178,TRUE,1,2,0,0,0,259,711,711,601.2,679,539,2,.,711,0.4350000000000004
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,попал,4,4,VERB,0,0,0.5,5,6,1,1.4200241,5.643,TRUE,1,2,0,0,0,585,796,796,714.7,798,679,2,.,796,0.25959595959596005
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,в,5,1,FUNCTION,1,1,0.625,1,5,4,376.07433395,4.125,TRUE,1,1,0,0,0,207,207,207,823.7,838,798,1,.,207,0.7850000000000023
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,окно,6,2,NOUN,1,0,0.75,4,1,7,3.22795722,2.211,TRUE,1,2,0,0,0,559,732,732,857.5,938,838,2,.,732,0.11875
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,второго,7,2,ADJ,1,0,0.875,7,4,5,0.73425636,6.864,TRUE,1,4,0,0,0,226,896,896,988.4,1098,938,4,.,896,0.2885714285714284
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,33,на,1,1,FUNCTION,0,1,0.166666666666667,2,0,6,309.13924671,4.125,FALSE,-1,1,1,0,0,568,568,568,193.7,197,120,1,.,.,1.1175438596491225
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,33,диване,2,2,NOUN,0,0,0.3333333333,6,2,6,0.36712818,13.2,FALSE,-1,5,0,0,0,24,24,998,209.3,338,197,1,974,974,0.019008264462810013
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,33,лежало,3,4,VERB,0,0,0.5,6,6,9,0.28746829,1.617,FALSE,-1,4,0,0,0,208,1039,1039,357.5,479,338,4,.,1039,0.07851239669421488
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,33,покрывало,4,5,NOUN,1,1,0.6666666667,9,6,12,0.1039042,3.465,FALSE,-1,5,0,0,0,278,1546,1546,521.3,678,479,5,.,1546,0.18044692737430143
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,33,ярко-зеленого,5,4,ADJ,0,0,0.8333333333,12,9,5,0.117758096,2.64,FALSE,-1,6,0,0,0,214,1894,1894,720.3,958,678,6,.,1894,0.12423076923076906
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,33,цвета,6,2,NOUN,1,0,1,5,12,0,1.0425055,5.346,FALSE,-1,1,0,0,0,142,142,142,1045,1110,958,1,.,457,0.5833333333333334
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,18,в,1,1,FUNCTION,0,1,0.142857142857143,1,0,7,376.07433395,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,178,120,.,.,.,NA
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,18,вопросе,2,2,NOUN,0,0,0.2857142857,7,1,9,0.04502515,6.962999999999999,FALSE,-1,6,1,1,0,162,3235,3235,238,338,178,6,.,3235,0.35714285714285715
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,18,командира,3,3,NOUN,1,0,0.4285714286,9,7,4,0.24590661,80.124,FALSE,-1,7,0,0,1,78,78,2380,379.6,537,338,1,2302,5615,0.17653631284916213
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,18,ясно,4,2,ADV,1,1,0.5714285714,4,9,8,2.63570327,3.8939999999999997,FALSE,-1,3,0,0,0,518,518,996,594.7,638,537,1,478,996,0.5888888888888895
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,18,слышался,5,5,VERB,0,0,0.7142857143,8,4,5,0.31171261,2.772,FALSE,-1,5,0,0,0,148,1172,1172,665,817,638,5,.,1172,0.1069182389937107
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,18,упрек,6,3,NOUN,1,1,0.8571428571,5,8,7,1e-4,5.115,FALSE,-1,3,0,0,0,290,946,946,877.1,938,817,3,.,946,0.49603960396039626
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,18,солдату,7,2,NOUN,0,0,1,7,5,0,0.09005031,2.0789999999999997,FALSE,-1,4,0,0,1,112,1390,1390,955.3,1130,938,4,.,1879,0.04244186046511601
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,они,1,2,PRONOUN,0,0,0.125,3,0,5,59.46437508,2.772,FALSE,-1,1,1,0,0,1885,1885,1885,213.8,219,120,1,.,.,1.0607594936708862
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,зашли,2,4,VERB,0,0,0.25,5,3,1,0.23897967,10.065,FALSE,-1,3,1,1,0,116,116,765,268.4,339,219,1,649,2650,0.3939999999999998
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,к,3,1,FUNCTION,1,1,0.375,1,5,7,92.04180604,3.3659999999999997,FALSE,-1,1,1,0,0,226,226,226,359.7,379,339,1,.,226,0.5349999999999995
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,маминой,4,3,ADJ,1,0,0.5,7,1,7,0.15931978,NA,FALSE,-1,5,0,0,1,110,110,1215,438.4,539,379,1,997,3983,0.3528571428571427
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,подруге,5,3,NOUN,1,0,0.625,7,7,7,0.21473535,4.092,FALSE,-1,4,0,0,0,355,355,1442,545.5,717,539,1,1087,1550,-0.022151898734177215
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,которая,6,2,ADJ,1,0,0.75,7,7,4,4.55446754,4.3229999999999995,FALSE,-1,7,0,0,0,215,2189,2189,756.1,878,717,7,.,2189,0.20638297872340441
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,жила,7,3,VERB,1,0,0.875,4,7,5,0.84162404,3.399,FALSE,-1,2,0,0,0,415,589,589,925.4,979,878,2,.,589,0.46172839506172814
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,15,рядом,8,1,ADV,0,1,1,5,4,0,8.17379726,3.8609999999999998,FALSE,-1,3,0,0,0,271,528,528,1014.8,1131,979,3,.,844,0.1954545454545451
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,мне,1,2,PRONOUN,1,0,0.111,3,0,4,42.05349422,2.2769999999999997,FALSE,-1,1,1,0,0,912,912,912,214.4,219,120,1,.,.,1.068354430379747
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,было,2,3,VERB,1,0,0.2222222222,4,3,4,57.60448986,34.353,FALSE,-1,3,1,1,0,112,112,514,254.9,318,219,1,402,1426,0.32784810126582287
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,лень,3,1,ADV,1,1,0.3333333333,4,4,4,0.86240488,3.6630000000000003,FALSE,-1,2,1,0,0,285,444,444,375.8,419,318,2,.,444,0.5901234567901236
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,идти,4,2,VERB,0,1,0.4444444444,4,4,7,3.68167224,3.8939999999999997,FALSE,-1,2,1,0,0,475,637,637,468.8,519,419,2,.,637,0.49750000000000016
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,сметать,5,4,VERB,0,1,0.5555555556,7,4,4,1e-4,4.092,FALSE,-1,5,1,0,0,370,1377,1377,554.5,679,519,5,.,1377,0.18214285714285713
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,снег,6,2,NOUN,1,0,0.6666666667,4,7,8,2.64609369,3.63,FALSE,-1,2,1,0,0,311,462,462,734.5,796,679,2,.,462,0.4690721649484536
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,лежавший,7,4,ADJ,1,0,0.7777777778,8,4,2,0.05887905,53.625,FALSE,-1,5,0,0,1,102,102,1255,898.1,979,796,1,1153,5601,0.565030674846626
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,на,8,1,FUNCTION,1,1,0.8888888889,2,8,6,309.13924671,3.6630000000000003,FALSE,-1,1,0,0,0,173,173,173,1023.9,1038,979,1,.,173,0.8948717948717942
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,6,машине,9,2,NOUN,1,0,0.99999,6,2,0,0.99401687,2.4419999999999997,FALSE,-1,1,0,0,1,170,170,170,1171.2,1211,1038,1,.,599,0.8052287581699349
17_norm1,8,2,norm,60,0.95,0.87,0.87,0.87,0.97,0.91,0.87,27,этажа,8,2,NOUN,1,0,1,5,7,0,0.43639765,8.217,TRUE,1,1,0,0,0,57,57,57,1184.1,1250,1098,1,.,545,0.5765151515151509
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,брошенный,1,3,ADJ,0,0,0.125,9,0,9,0.09697726,7.523999999999999,TRUE,1,10,0,1,0,1228,2328,3577,264.4,338,120,6,846,2328,0.6787878787878787
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,мальчиком,2,2,NOUN,0,0,0.25,9,9,6,0.43986112,1.782,TRUE,1,9,0,1,1,137,476,1989,366.8,539,338,3,882,2204,0.10386740331491719
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,снежок,3,3,NOUN,1,1,0.375,6,9,5,0.18702756,3.465,TRUE,1,5,0,0,1,308,308,1395,543.6,679,539,1,462,952,-0.04499999999999981
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,попал,4,4,VERB,0,0,0.5,5,6,1,1.4200241,4.455,TRUE,1,3,0,0,0,400,1140,1394,738.4,798,679,2,254,1140,0.49898989898989876
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,в,5,1,FUNCTION,1,1,0.625,1,5,4,376.07433395,4.125,TRUE,1,1,1,0,0,314,314,314,808.5,838,798,1,.,314,0.025
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,окно,6,2,NOUN,1,0,0.75,4,1,7,3.22795722,1.386,TRUE,1,2,1,1,0,283,283,566,910.7,938,838,1,283,283,0.7837500000000006
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,второго,7,2,ADJ,1,0,0.875,7,4,5,0.73425636,8.844,TRUE,1,6,0,1,1,165,165,1458,945.3,1098,938,1,660,1108,-0.01928571428571461
18_norm1,9,2,norm,82,1,0.91,0.87,0.91,1,0.87,1,27,этажа,8,2,NOUN,1,0,1,5,7,0,0.43639765,3.3329999999999997,TRUE,1,3,0,0,0,151,566,566,1135.4,1250,1098,3,.,3844,0.20757575757575827
2_norm1,9,3,norm,97,0.95,1,0.83,0.87,0.91,0.95,0.83,27,брошенный,1,3,ADJ,0,0,0.125,9,0,9,0.09697726,6.798,TRUE,1,9,0,1,0,143,218,2146,174.5,338,120,2,577,652,0.22474747474747475
2_norm1,9,3,norm,97,0.95,1,0.83,0.87,0.91,0.95,0.83,27,мальчиком,2,2,NOUN,0,0,0.25,9,9,6,0.43986112,12.110999999999999,TRUE,1,3,0,0,1,373,373,907,479.7,539,338,1,534,2258,0.7276243093922651
2_norm1,9,3,norm,97,0.95,1,0.83,0.87,0.91,0.95,0.83,27,снежок,3,3,NOUN,1,1,0.375,6,9,5,0.18702756,6.698999999999999,TRUE,1,3,0,0,0,274,622,622,559,679,539,3,.,622,0.08333333333333333
2_norm1,9,3,norm,97,0.95,1,0.83,0.87,0.91,0.95,0.83,27,попал,4,4,VERB,0,0,0.5,5,6,1,1.4200241,2.409,TRUE,1,1,0,0,0,220,220,220,713.3,798,679,1,.,220,0.245454545454545
2_norm1,9,3,norm,97,0.95,1,0.83,0.87,0.91,0.95,0.83,27,в,5,1,FUNCTION,1,1,0.625,1,5,4,376.07433395,4.917,TRUE,1,1,0,0,0,310,310,310,811.8,838,798,1,.,310,0.18999999999999773
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,19,среди,1,2,FUNCTION,0,1,0.142857142857143,5,0,7,3.83406507,8.415,FALSE,-1,5,0,0,0,82,82,2034,246.7,258,120,1,1952,2034,0.9889830508474575
1_norm1,9,3,norm,66,0.97,1,0.87,0.87,0.87,1,0.79,19,всякого,2,2,ADJ,1,0,0.2857142857,7,5,4,0.68576774,2.8049999999999997,FALSE,-1,5,0,0,0,460,1700,1700,302.9,418,258,5,.,1700,0.2492857142857141
